id,product_id,stock_quantity,unit_of_measure,warehouse_code,recorded_at,ingested_at,created_at
75a22b49-779f-57cc-aa4d-626f411fa75f,e760945c-f9e6-5e2e-9858-aceb64faaf84,209,pcs,WH-0003,2026-02-26T12:00:00+00:00,2026-02-26T12:00:00+00:00,2026-02-26T12:00:00+00:00
59a248f4-eaf4-5100-8866-669d7fe9d7d9,a5c55cd2-b68a-541d-8134-ac1136a677dc,199,pcs,WH-0001,2026-02-26T13:00:00+00:00,2026-02-26T13:00:00+00:00,2026-02-26T13:00:00+00:00
35211af5-d188-578f-bca6-7accefb3a7c9,ebd800fd-0820-5593-9f02-c5ad7575757b,155,pcs,WH-0002,2026-02-26T14:00:00+00:00,2026-02-26T14:00:00+00:00,2026-02-26T14:00:00+00:00
76e3f662-1d89-5da0-9d1f-8505fad7f8ed,57a04d7b-ffa2-55d5-8e3c-3099d16cc188,173,pcs,WH-0003,2026-02-26T15:00:00+00:00,2026-02-26T15:00:00+00:00,2026-02-26T15:00:00+00:00
7d8ef732-3fe0-54e6-a26f-d3ca725e5a49,746e83f8-c019-5f34-be65-3ba6d9311b16,175,pcs,WH-0001,2026-02-26T08:00:00+00:00,2026-02-26T08:00:00+00:00,2026-02-26T08:00:00+00:00
4f862ed3-ee9c-55ee-9b99-78e36a650981,20bd9198-afef-51b5-88cd-25eecdc6a243,215,pcs,WH-0002,2026-02-26T09:00:00+00:00,2026-02-26T09:00:00+00:00,2026-02-26T09:00:00+00:00
94bb51f5-c72c-5491-b9db-2de2597dea00,da3b1539-9617-5466-87e9-e053e2419729,219,pcs,WH-0003,2026-02-26T10:00:00+00:00,2026-02-26T10:00:00+00:00,2026-02-26T10:00:00+00:00
79a193f7-585d-5724-9067-78104fc23cf1,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,181,pcs,WH-0001,2026-02-26T11:00:00+00:00,2026-02-26T11:00:00+00:00,2026-02-26T11:00:00+00:00
994fe681-d660-5762-99c3-c0f0575ea6d4,576f0781-3104-5d50-92f3-befe834a6fa6,2328,pcs,WH-0002,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
4eeabd92-b0c1-557a-856b-2c0704ae920a,38d5dc41-891b-50f6-a02f-fda88ad8ccde,2786,pcs,WH-0003,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
1d16b01c-d870-5e38-8397-1adf01eecd9a,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,3212,pcs,WH-0001,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
6dd8ba33-012d-55fd-a208-0855ffcf39ee,b17680da-3917-5612-9246-0a9b60e6efe9,2950,pcs,WH-0002,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
7cf3b2e6-5ad3-5a90-a705-15ca09659f6b,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,3082,pcs,WH-0003,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
c01b1d1d-6936-59c6-aea9-a5e797a5d337,e3e08a14-471a-5347-94f6-b2369070c3a7,2915,pcs,WH-0001,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
93d115ce-347a-52c8-9b07-5561eae982cb,6ef80540-16c7-551c-95b8-9ae7373e7908,2880,pcs,WH-0002,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
f838c4a9-9bea-50c2-b735-f9923fab34cc,f000d381-f2f7-5a93-bc43-825f298a7685,2826,pcs,WH-0003,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
8099e907-8063-5e0f-99e8-c8990ad12fcb,22d48f3a-5014-5123-a1e5-345e1ddd84a3,1468,pcs,WH-0001,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
6d60425c-2f0e-586e-9cd9-35ca3378cecc,7b6c271c-85eb-5849-9da9-76e7ab8e881f,1749,pcs,WH-0002,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
eb67e7be-e157-5808-b6c7-042382a8b90d,163da9b8-d3e0-5f9e-9dd3-954c345c7684,1460,pcs,WH-0003,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
73b06348-f856-5481-9778-f7ebe6f66c87,ca2f4809-df5a-51b1-b5eb-635bec356f40,1361,pcs,WH-0001,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
796d983b-683f-5a43-adfc-99270090fc36,f8f45205-4b7d-5a19-9e70-2c6d708ac79c,1668,pcs,WH-0002,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
afa84d4a-9cac-5582-86f9-006714c78b5c,5030188b-d814-53c3-9914-3a99743cea2f,2234,pcs,WH-0003,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
e4b02169-37de-5d2a-bc15-e0624d33d46d,92541b74-41dc-5325-b5f8-c731758cbdfc,2528,pcs,WH-0001,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
39065d4a-2e35-5093-a5a1-4350a38d26be,5e4db0b5-3afc-5b37-b821-e41339bfcb8f,1822,pcs,WH-0002,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
28b1bdaf-406b-5932-8e07-cc5f99d769eb,6836df32-8a55-5c22-8e6b-ed15005c6d4a,2750,pcs,WH-0003,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
f6ee800a-ad5d-507d-ac7c-4d505df9405d,60fc91ce-c105-5d41-a03f-c6f4490669e1,1897,pcs,WH-0001,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
3053c235-3d9a-574e-a11d-443de7e14484,944b935c-7308-50ea-a7a3-71cc8f2fd4c5,886,pcs,WH-0002,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
8a839f06-2e13-582d-8fbf-b74dd5e4e3e0,b3eddb5e-2feb-5a7d-9d80-832a203e282f,811,pcs,WH-0003,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
3252dc31-7732-53d1-be81-ae93317e8532,360ec9af-06ab-53b8-adcc-f0a8badedcdf,776,pcs,WH-0001,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
c0f743fc-d39b-55b4-a9c6-9bb1ebd36419,c6ad2817-6d98-5707-85ba-460e2ab44c7a,1012,pcs,WH-0002,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
eeee804d-e455-50cb-a596-48c27af982f2,44953a4d-66fb-5d64-9644-a9213ce753fb,1178,pcs,WH-0003,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
1eee65ef-a6f3-5b97-b8f4-eb62071c9fac,5acda6c0-5a1e-5e97-9a2c-6a29d8118012,1677,pcs,WH-0001,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
44ba8860-f824-5f64-962b-1658add556ad,06f4fcc4-2bd2-526c-bfc8-6a4cbad967b3,1698,pcs,WH-0002,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
88dedb2f-ff39-5419-85cc-79a57ccf7ab5,b6756d87-a0a0-556a-b6ed-1c904680ceb4,590,pcs,WH-0003,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
2ccfe636-9436-5255-8a34-3092bad808a7,78d65be0-4c32-5c7a-932c-89673632def9,640,pcs,WH-0001,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
16277253-f8f3-508b-9ec7-c196831ad31d,01fc3b7e-8b29-50d3-a3d4-bc713fa84405,503,pcs,WH-0002,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
5300b377-53ff-5aa5-8c87-3cd3d0320bbd,e97682bc-117f-532b-8b65-b717c09bc30f,628,pcs,WH-0003,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
e14a4a78-c6ff-51de-89ee-5a3ee8e4d863,b7d44817-034b-51e8-84f0-70a921a96cdb,843,pcs,WH-0001,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
e4504639-2240-5849-acdc-8eb8710a66a1,85e7e944-3e11-5a89-ac96-c23167ff32dc,706,pcs,WH-0002,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
e484778b-ca59-5da2-94ad-bf48855d94e9,975dfb1e-69d1-5f10-8875-2e1acefd4859,917,pcs,WH-0003,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
affd8bb2-dbba-5c55-8367-e5dee3347d54,ac6c0b36-b856-5925-aca7-b8e3bb4639a3,762,pcs,WH-0001,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
46933c27-b5e1-5539-9233-14b851a96135,7d15b52f-782f-5fa8-9c0b-78ebb03a07a5,1165,pcs,WH-0002,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
0b6b746d-174b-51a9-899e-5c97a0186d27,2532c2ec-f726-59a0-9af7-a077b1c5c99d,776,pcs,WH-0003,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
caed2d37-2a5f-5f35-9c28-fbb390e32b80,6e80b7e9-0667-54ce-838e-56aca777afef,846,pcs,WH-0001,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
45cf93a6-c6e3-509b-a0cb-b8d9ececc23c,9a6922f7-9343-52bc-89b0-d1db33a0340d,360,pcs,WH-0002,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
7499c13e-5867-5834-8616-d6eeb8c83947,f42ebea5-b984-5835-bd6a-106e6e6fdcfb,510,pcs,WH-0003,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
c4bdbfee-a256-5c9f-945e-a35034e9ec72,9cf88386-0bed-5ac4-9a5f-045e8b2a7a00,370,pcs,WH-0001,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
7d3d8908-e889-5513-91fe-17749cbcb580,ac8ce360-9980-5f71-b176-285323c963b8,408,pcs,WH-0002,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
777a820c-a50a-54c7-8b9f-f7c3504c7134,58e54d28-afe6-5090-9990-c3649b754085,568,pcs,WH-0003,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
659aa14c-b411-561f-9167-e808d049d7cd,ab1d5346-1d4b-582e-bd7a-c0685e487f0b,473,pcs,WH-0001,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
8997218f-e290-5d4c-8677-b2b5df752237,5a4f9e8e-a5d6-5631-ae53-ffbfaec4450c,680,pcs,WH-0002,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
bc9e678a-e27e-585b-8816-529759ab70a1,aea54154-8157-5774-8110-fba37ae17360,671,pcs,WH-0003,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
074c6c7b-cc2c-5e12-af21-7eba0a779e21,293b0637-4956-51c6-b5b9-b71cef14f7a6,686,pcs,WH-0001,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
addf1608-78e3-5fec-976c-3bcc914a6cd7,5125db4d-be56-5fed-8c57-2cb37186845a,398,pcs,WH-0002,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
e7869b0a-2b84-5c57-9411-91efb7c1781b,ce797b7a-af13-5663-88da-14c0a9fe5a63,316,pcs,WH-0003,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
9d421d40-cdda-5bf2-b307-ec306b4b6a3f,ef4975d2-c692-52bd-9c55-6fc144747695,600,pcs,WH-0001,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
c3815746-2183-5a2c-8b79-5fe0965ccfd8,91c81a29-2ca8-52e7-bffd-af9c56b7218c,334,pcs,WH-0002,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
b747e6de-3586-5083-bab8-5930931e7367,ef601e27-fbe0-531a-8b8b-900d8745a901,612,pcs,WH-0003,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
8a0ad51b-0031-5a23-90c8-d7fe876b51c4,ee0c49cd-0889-5cbf-90de-badbe7517995,480,pcs,WH-0001,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
aafc287c-9261-5d43-818f-924dc4205a42,c74c4e40-b157-5011-aa3d-ec349fb61826,549,pcs,WH-0002,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
ab61a479-50b1-56be-a3fc-e3f99d4eced5,bdef6401-48fd-5078-a4a6-0b385d763314,636,pcs,WH-0003,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
6426c132-144b-5823-a7ec-36df247ab086,7ee0dda2-02c2-549d-92e2-6eb7117b919d,510,pcs,WH-0001,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
3b8a0dd5-44d7-5be8-9f27-7841b27b8cb0,ab4674bc-4106-51c6-b44a-9ca109374b4f,316,pcs,WH-0002,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
30d643de-bd23-52b4-bc1d-0514d06c6499,88370064-3581-5cf2-9047-50dd2a1397e0,285,pcs,WH-0003,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
a68058a7-585e-5a2f-b035-d313decc8bb8,e99fb2c3-af82-55dc-a4f5-05e1d6698616,272,pcs,WH-0001,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
f7df493e-6f99-56e9-9ed1-47f1e5b72205,f32ca738-f369-5d10-a674-7ee267c90f10,268,pcs,WH-0002,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
3104b180-0faf-500e-b9e9-182102c3a0cf,1a75e928-29ff-5256-9b8e-492b71e4a9eb,380,pcs,WH-0003,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
731b389a-23ec-5b17-aeca-40d63304d805,c05f9712-2ad5-54a6-bb81-158133cd3bd9,456,pcs,WH-0001,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
a384b083-a3d3-50c8-a643-68ae3243fcb7,dcbefd02-d790-5d82-b528-14470a618fa6,378,pcs,WH-0002,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
ce0866d3-c04d-5904-a2c9-56e7e0b91837,70103cb6-8c8c-5035-8835-8dba958ea703,351,pcs,WH-0003,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
160062fd-449b-5ead-8e99-de26613771fd,874f1b3f-f15c-5575-af9b-537ba7b68f80,456,pcs,WH-0001,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
11847c22-62f7-5033-8d46-3d4426657d78,68343b6b-e6e1-53cd-9d7e-113d3dd3fb4f,524,pcs,WH-0002,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
70d4118d-8ef1-5e5a-b00a-09f3aedd1ee7,9b06f7c5-92ba-5990-be5b-a7cd92658adc,568,pcs,WH-0003,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
129b5412-f14d-52ec-ad91-56d581dfc50b,2e22974b-0c82-5383-be4f-44adda569aa6,513,pcs,WH-0001,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
cdbe7b42-6f8c-5059-8d18-747c1949f825,284bddee-b37c-5c36-8aab-81867975f179,440,pcs,WH-0002,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
c6fb774d-9f6d-517e-8297-51b443b70379,06acb399-de3d-5662-8c40-c27c44a03030,551,pcs,WH-0003,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
649f7649-c71c-5c93-bca2-3e404d6b2342,b3187164-9efe-5f40-864a-e693c1808c39,532,pcs,WH-0001,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
6f073b67-911a-5bb2-8546-1542bedd00eb,c9bc50a8-e5f6-504c-8618-2e9c520992ff,482,pcs,WH-0002,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
37f28c16-5344-557f-849d-2e34d3a384a6,13aa843a-9cf9-5e5e-b377-21f2c5c1cfe1,650,pcs,WH-0003,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
6f8c7421-229e-57d6-87b6-097437babf5f,4dd85a2c-b259-5694-a7e6-1dbdd7a8b9f3,598,pcs,WH-0001,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
0ca9ea0f-d725-5abe-8100-20057d930d54,953af428-8548-5852-860e-88337bcfda1c,282,pcs,WH-0002,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
0451ec23-1b16-50ee-a6ab-ce3bd7f7d64f,6a250ba0-29a8-5939-9cc1-cba774d5109f,361,pcs,WH-0003,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
3e1ac01c-f221-5aa1-be06-fef7be97c9d0,260c2bee-e4ea-5a81-b7cd-575a8882e7ca,328,pcs,WH-0001,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
35a0c45a-e3b2-5878-92cf-caa4c09a6e8d,39f8628a-0f86-548c-91ee-718cae91d0c3,315,pcs,WH-0002,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
f13298b9-707f-5112-8923-b4ef1cfdda42,d7ba719e-c372-52f1-a68d-888ec8fb1196,328,pcs,WH-0003,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
075feecf-1a1e-59ee-93bf-38c90712e1c7,09e0d5b3-b51d-50cb-b5b7-2e5b62f35dc6,308,pcs,WH-0001,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
1f3eee8e-d1b8-5cf1-90e7-40b96ece223c,1564b2e3-5405-5bf0-8ac8-706225799233,396,pcs,WH-0002,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
31d4efca-25dd-55d3-ba3c-9f78d746011d,fe2b63a8-eeb4-5208-b8d1-f4bb758543f5,332,pcs,WH-0003,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
72b22116-fb52-5a0f-9860-8f0926f9e9d6,818addc5-51d4-57c7-a7c6-b66bb513dcaf,298,pcs,WH-0001,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
870bf065-7fb3-59f0-8eee-d70231892833,6b73c00c-e450-51d6-b955-9cca56d368d3,447,pcs,WH-0002,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
a9bfd952-531f-5760-861d-4f11c7aee39d,e213b766-e8ca-56ff-8715-94a8c16a108d,316,pcs,WH-0003,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
b2c5dc91-fa13-5123-880b-e0d8fec18f83,4043dc4a-96a5-5cb6-8f09-37f10cce0de1,371,pcs,WH-0001,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
a3368330-b65f-5ad3-b1b2-b69cd5a8ca27,fafbca1c-6412-5747-af13-5c9678cf76df,392,pcs,WH-0002,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
a778420d-a1f1-5766-a0be-5abdd9f7cd61,80c37084-5ec1-5934-99a2-404b2f4d677a,271,pcs,WH-0003,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
52824135-3b1e-532c-9ab3-4097799d5cf2,4f4cdd86-60e0-5d5c-9eda-86f193a7cd21,314,pcs,WH-0001,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
c1a25b6b-6815-5afd-8d17-1accf3960e42,2480ade4-fd45-5f2a-96a0-bdb49cf41ba8,254,pcs,WH-0002,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
e5897a66-c53f-52af-ab2d-ab9a94321cff,adacd216-df4b-557a-bee5-9d117848c764,286,pcs,WH-0003,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
519ae7f3-eea4-5be6-921c-8a01a3543b83,ec348c6b-cb3f-5826-a791-37217bfd82f6,335,pcs,WH-0001,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
6474db4c-2bad-5885-bf1e-44e783ddf568,8cf4f802-4e89-570e-93f8-e6fcceaa622b,204,pcs,WH-0002,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
90cf58e9-2648-59f8-9eca-1c31d49a0c5c,398b86fc-73de-5291-ac6a-14681329475c,185,pcs,WH-0003,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
1b3ff1f1-fe9f-5511-9152-763e4c3b2868,e760945c-f9e6-5e2e-9858-aceb64faaf84,216,pcs,WH-0001,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00,2026-02-19T12:00:00+00:00
6d4fecd2-9953-532c-b3fd-149778081861,a5c55cd2-b68a-541d-8134-ac1136a677dc,206,pcs,WH-0002,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00,2026-02-19T13:00:00+00:00
e2837627-3f53-5096-8400-d12577a50cd8,ebd800fd-0820-5593-9f02-c5ad7575757b,162,pcs,WH-0003,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00,2026-02-19T14:00:00+00:00
6a75000b-5c47-592d-91f4-f1a83857237e,57a04d7b-ffa2-55d5-8e3c-3099d16cc188,180,pcs,WH-0001,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00,2026-02-19T15:00:00+00:00
d602dbe4-5a46-5edb-abb5-88b20b825462,746e83f8-c019-5f34-be65-3ba6d9311b16,182,pcs,WH-0002,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00,2026-02-19T08:00:00+00:00
365d9f7d-1175-519c-970e-09b1129fb724,20bd9198-afef-51b5-88cd-25eecdc6a243,222,pcs,WH-0003,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00,2026-02-19T09:00:00+00:00
b8c2557b-d3c8-5eab-a87a-b55a3e2a96a6,da3b1539-9617-5466-87e9-e053e2419729,226,pcs,WH-0001,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00,2026-02-19T10:00:00+00:00
e157b202-96ec-5df1-adb7-de90db47322f,1e4e8bdc-40be-58a9-9f14-c7b0c6af9c9c,188,pcs,WH-0002,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00,2026-02-19T11:00:00+00:00
aac6e5f7-54f2-57fd-9f91-02b9ece82bd8,576f0781-3104-5d50-92f3-befe834a6fa6,3014,pcs,WH-0003,2026-02-12T08:00:00+00:00,2026-02-12T08:00:00+00:00,2026-02-12T08:00:00+00:00
16058016-6bfc-5da4-afd8-d02bc64cb370,38d5dc41-891b-50f6-a02f-fda88ad8ccde,3514,pcs,WH-0001,2026-02-12T09:00:00+00:00,2026-02-12T09:00:00+00:00,2026-02-12T09:00:00+00:00
7740b9ec-621b-5904-9230-271aa85adda2,de0b3ef5-2bd5-55d5-8b53-6dc8eda6d60f,3975,pcs,WH-0002,2026-02-12T10:00:00+00:00,2026-02-12T10:00:00+00:00,2026-02-12T10:00:00+00:00
cca589e6-2de9-5aac-8a9a-514846a05b40,b17680da-3917-5612-9246-0a9b60e6efe9,3580,pcs,WH-0003,2026-02-12T11:00:00+00:00,2026-02-12T11:00:00+00:00,2026-02-12T11:00:00+00:00
df83fabb-d583-53f8-95b5-ae11d56048fa,62b81abd-84c4-5de4-b8f1-2d5b6b547bc3,3677,pcs,WH-0001,2026-02-12T12:00:00+00:00,2026-02-12T12:00:00+00:00,2026-02-12T12:00:00+00:00
b8ffd160-58ae-5e1d-bacd-ecc6255c75e6,e3e08a14-471a-5347-94f6-b2369070c3a7,3433,pcs,WH-0002,2026-02-12T13:00:00+00:00,2026-02-12T13:00:00+00:00,2026-02-12T13:00:00+00:00
0b3da5c7-2eb8-5015-9383-59de03faa221,6ef80540-16c7-551c-95b8-9ae7373e7908,3356,pcs,WH-0003,2026-02-12T14:00:00+00:00,2026-02-12T14:00:00+00:00,2026-02-12T14:00:00+00:00
e4f7bd0d-03c4-5919-9f1c-94b219763d2d,f000d381-f2f7-5a93-bc43-825f298a7685,3260,pcs,WH-0001,2026-02-12T15:00:00+00:00,2026-02-12T15:00:00+00:00,2026-02-12T15:00:00+00:00
f88b88e1-6a92-5737-a2cd-85e58dd89ea3,22d48f3a-5014-5123-a1e5-345e1ddd84a3,1664,pcs,WH-0002,2026-02-12T08:00:00+00:00,2026-02-12T08:00:00+00:00,2026-02-12T08:00:00+00:00
5d96ee9e-beb5-5030-b87d-70ea0546e03a,7b6c271c-85eb-5849-9da9-76e7ab8e881f,1973,pcs,WH-0003,2026-02-12T09:00:00+00:00,2026-02-12T09:00:00+00:00,2026-02-12T09:00:00+00:00
ec008cb9-27d1-51c3-9d89-572f86f296d8,163da9b8-d3e0-5f9e-9dd3-954c345c7684,1635,pcs,WH-0001,2026-02-12T10:00:00+00:00,2026-02-12T10:00:00+00:00,2026-02-12T10:00:00+00:00
